time,cca_retries,cca_rssi,modulation,node_id,pkt_number,pkt_retries,rssi
2020-11-24 12:17:59-03:00,1,-113,1,b,68,2,-104
2020-11-24 12:17:59-03:00,1,-122,2,b,68,2,-83
2020-11-24 12:18:57-03:00,1,-107,0,b,69,0,-102
2020-11-24 12:18:57-03:00,1,-113,1,b,69,0,-99
2020-11-24 12:18:58-03:00,1,-122,2,b,69,0,-82
2020-11-24 12:18:58-03:00,1,-108,0,b,69,1,-103
2020-11-24 12:18:58-03:00,1,-116,1,b,69,1,-96
2020-11-24 12:18:58-03:00,1,-119,2,b,69,1,-81
2020-11-24 12:18:58-03:00,1,-106,0,b,69,2,-109
2020-11-24 12:18:58-03:00,1,-108,1,b,69,2,-97
2020-11-24 12:18:58-03:00,1,-119,2,b,69,2,-83
2020-11-24 12:19:57-03:00,1,-106,0,b,70,0,-98
2020-11-24 12:19:57-03:00,1,-110,1,b,70,0,-102
2020-11-24 12:19:57-03:00,1,-122,2,b,70,0,-94
2020-11-24 12:19:57-03:00,1,-106,0,b,70,1,-99
2020-11-24 12:19:57-03:00,1,-110,1,b,70,1,-101
2020-11-24 12:19:57-03:00,1,-122,2,b,70,1,-94
2020-11-24 12:19:57-03:00,1,-107,0,b,70,2,-99
2020-11-24 12:19:57-03:00,1,-110,1,b,70,2,-101
2020-11-24 12:19:58-03:00,1,-122,2,b,70,2,-94
2020-11-24 12:20:56-03:00,1,-107,0,b,71,0,-98
2020-11-24 12:20:56-03:00,1,-113,1,b,71,0,-101
2020-11-24 12:20:56-03:00,1,-119,2,b,71,0,-98
2020-11-24 12:20:56-03:00,1,-110,0,b,71,1,-98
2020-11-24 12:20:56-03:00,1,-111,1,b,71,1,-101
2020-11-24 12:20:56-03:00,1,-119,2,b,71,1,-98
2020-11-24 12:20:57-03:00,1,-109,0,b,71,2,-98
2020-11-24 12:20:57-03:00,1,-112,1,b,71,2,-101
2020-11-24 12:20:57-03:00,1,-122,2,b,71,2,-99
2020-11-24 12:21:55-03:00,1,-106,0,b,72,0,-98
2020-11-24 12:21:55-03:00,1,-111,1,b,72,0,-101
2020-11-24 12:21:55-03:00,1,-125,2,b,72,0,-100
2020-11-24 12:21:56-03:00,1,-108,0,b,72,1,-99
2020-11-24 12:21:56-03:00,1,-113,1,b,72,1,-102
2020-11-24 12:21:56-03:00,1,-122,2,b,72,1,-97
2020-11-24 12:21:56-03:00,1,-107,0,b,72,2,-98
2020-11-24 12:21:56-03:00,1,-113,1,b,72,2,-102
2020-11-24 12:21:56-03:00,1,-122,2,b,72,2,-96
2020-11-24 12:22:54-03:00,1,-109,0,b,73,0,-98
2020-11-24 12:22:55-03:00,1,-112,1,b,73,0,-101
2020-11-24 12:22:55-03:00,1,-122,2,b,73,0,-98
2020-11-24 12:22:55-03:00,1,-109,0,b,73,1,-97
2020-11-24 12:22:55-03:00,1,-112,1,b,73,1,-102
2020-11-24 12:22:55-03:00,1,-119,2,b,73,1,-103
2020-11-24 12:22:55-03:00,1,-106,0,b,73,2,-98
2020-11-24 12:22:55-03:00,1,-114,1,b,73,2,-101
2020-11-24 12:22:55-03:00,1,-122,2,b,73,2,-98
2020-11-24 12:23:54-03:00,1,-104,0,b,74,0,-97
2020-11-24 12:23:54-03:00,1,-110,1,b,74,0,-102
2020-11-24 12:23:54-03:00,1,-119,2,b,74,0,-98
2020-11-24 12:23:54-03:00,1,-107,0,b,74,1,-98
2020-11-24 12:23:54-03:00,1,-111,1,b,74,1,-101
2020-11-24 12:23:54-03:00,1,-119,2,b,74,1,-100
2020-11-24 12:23:54-03:00,1,-107,0,b,74,2,-98
2020-11-24 12:23:55-03:00,1,-114,1,b,74,2,-101
2020-11-24 12:23:55-03:00,1,-122,2,b,74,2,-97
2020-11-24 12:24:53-03:00,1,-109,0,b,75,0,-98
